AvgSpotLen	BioSample	BioSampleModel	Experiment	Instrument	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	age	dev_stage	ecotype	geo_loc_name	tissue	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Platform	SRA_Study
99	SAMN03326360	Plant	SRX972199	Illumina HiSeq 2000	1942	2015-03-31	3724	1889	Arabidopsis thaliana	2016-05-06	SRR1945516	SRS888321	1942	not applicable	not applicable	1942	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
99	SAMN03326361	Plant	SRX972200	Illumina HiSeq 2000	1943	2015-03-31	3758	1896	Arabidopsis thaliana	2016-05-06	SRR1945517	SRS888320	1943	not applicable	not applicable	1943	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326362	Plant	SRX972201	Illumina HiSeq 2000	1954	2015-03-30	3407	2166	Arabidopsis thaliana	2016-05-06	SRR1945518	SRS888243	1954	not applicable	not applicable	1954	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326363	Plant	SRX972202	Illumina HiSeq 2000	2016	2015-03-30	3037	1945	Arabidopsis thaliana	2016-05-06	SRR1945519	SRS888240	2016	not applicable	not applicable	2016	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
198	SAMN03326364	Plant	SRX972203	Illumina HiSeq 2000	2017	2015-03-31	8374	6033	Arabidopsis thaliana	2016-05-06	SRR1945520	SRS888242	2017	not applicable	not applicable	2017	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
197	SAMN03326365	Plant	SRX972204	Illumina HiSeq 2000	2031	2015-03-31	4646	2851	Arabidopsis thaliana	2016-05-06	SRR1945521	SRS888241	2031	not applicable	not applicable	2031	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
197	SAMN03326366	Plant	SRX972205	Illumina HiSeq 2000	2053	2015-03-31	10404	7629	Arabidopsis thaliana	2016-05-06	SRR1945522	SRS888239	2053	not applicable	not applicable	2053	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
198	SAMN03326367	Plant	SRX972206	Illumina HiSeq 2000	2057	2015-03-31	7353	5260	Arabidopsis thaliana	2016-05-06	SRR1945523	SRS888238	2057	not applicable	not applicable	2057	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
99	SAMN03326368	Plant	SRX972207	Illumina HiSeq 2000	2081	2015-03-31	3613	1768	Arabidopsis thaliana	2016-05-06	SRR1945524	SRS888235	2081	not applicable	not applicable	2081	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
99	SAMN03326369	Plant	SRX972208	Illumina HiSeq 2000	2091	2015-03-31	3829	1847	Arabidopsis thaliana	2016-05-06	SRR1945525	SRS888237	2091	not applicable	not applicable	2091	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
96	SAMN03326370	Plant	SRX972209	Illumina HiSeq 2000	2106	2015-03-31	6039	4063	Arabidopsis thaliana	2016-05-06	SRR1945526	SRS888233	2106	not applicable	not applicable	2106	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
197	SAMN03326371	Plant	SRX972210	Illumina HiSeq 2000	2108	2015-03-31	7574	5463	Arabidopsis thaliana	2016-05-06	SRR1945527	SRS888232	2108	not applicable	not applicable	2108	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
97	SAMN03326372	Plant	SRX972211	Illumina HiSeq 2000	2141	2015-03-31	6188	4030	Arabidopsis thaliana	2016-05-06	SRR1945528	SRS888230	2141	not applicable	not applicable	2141	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
93	SAMN03326373	Plant	SRX972212	Illumina HiSeq 2000	2159	2015-03-31	6109	4240	Arabidopsis thaliana	2016-05-06	SRR1945529	SRS888228	2159	not applicable	not applicable	2159	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
97	SAMN03326374	Plant	SRX972213	Illumina HiSeq 2000	2166	2015-03-31	5721	3655	Arabidopsis thaliana	2016-05-06	SRR1945530	SRS888231	2166	not applicable	not applicable	2166	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326375	Plant	SRX972214	Illumina HiSeq 2000	2171	2015-03-30	4000	2581	Arabidopsis thaliana	2016-05-06	SRR1945531	SRS888227	2171	not applicable	not applicable	2171	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
197	SAMN03326376	Plant	SRX972215	Illumina HiSeq 2000	2191	2015-03-31	8651	6395	Arabidopsis thaliana	2016-05-06	SRR1945532	SRS888226	2191	not applicable	not applicable	2191	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326377	Plant	SRX972216	Illumina HiSeq 2000	2202	2015-03-30	2625	1665	Arabidopsis thaliana	2016-05-06	SRR1945533	SRS888225	2202	not applicable	not applicable	2202	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
198	SAMN03326378	Plant	SRX972217	Illumina HiSeq 2000	2212	2015-03-31	7932	5698	Arabidopsis thaliana	2016-05-06	SRR1945534	SRS888224	2212	not applicable	not applicable	2212	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
198	SAMN03326379	Plant	SRX972218	Illumina HiSeq 2000	2239	2015-03-31	5877	4259	Arabidopsis thaliana	2016-05-06	SRR1945535	SRS888223	2239	not applicable	not applicable	2239	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
198	SAMN03326380	Plant	SRX972219	Illumina HiSeq 2000	2240	2015-03-31	5441	3848	Arabidopsis thaliana	2016-05-06	SRR1945536	SRS888221	2240	not applicable	not applicable	2240	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326381	Plant	SRX972220	Illumina HiSeq 2000	2276	2015-03-30	2610	1663	Arabidopsis thaliana	2016-05-06	SRR1945537	SRS888222	2276	not applicable	not applicable	2276	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326382	Plant	SRX972221	Illumina HiSeq 2000	2278	2015-03-30	2889	1850	Arabidopsis thaliana	2016-05-06	SRR1945538	SRS888220	2278	not applicable	not applicable	2278	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
198	SAMN03326383	Plant	SRX972222	Illumina HiSeq 2000	2285	2015-03-31	5662	4029	Arabidopsis thaliana	2016-05-06	SRR1945539	SRS888219	2285	not applicable	not applicable	2285	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
197	SAMN03326384	Plant	SRX972223	Illumina HiSeq 2000	2286	2015-03-31	8557	6325	Arabidopsis thaliana	2016-05-06	SRR1945540	SRS888218	2286	not applicable	not applicable	2286	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326385	Plant	SRX972224	Illumina HiSeq 2000	2317	2015-03-30	3287	2201	Arabidopsis thaliana	2016-05-06	SRR1945541	SRS888216	2317	not applicable	not applicable	2317	USA	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
95	SAMN03326386	Plant	SRX972225	Illumina HiSeq 2000	2370	2015-03-31	6329	4343	Arabidopsis thaliana	2016-05-06	SRR1945542	SRS888217	2370	not applicable	not applicable	2370	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
97	SAMN03326387	Plant	SRX972226	Illumina HiSeq 2000	2412	2015-03-31	6401	4186	Arabidopsis thaliana	2016-05-06	SRR1945543	SRS888214	2412	not applicable	not applicable	2412	USA	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326388	Plant	SRX972227	Illumina HiSeq 2000	4779	2015-03-30	3368	2146	Arabidopsis thaliana	2016-05-06	SRR1945544	SRS888215	4779	not applicable	not applicable	4779	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326389	Plant	SRX972228	Illumina HiSeq 2000	4807	2015-03-30	2890	1819	Arabidopsis thaliana	2016-05-06	SRR1945545	SRS888213	4807	not applicable	not applicable	4807	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326390	Plant	SRX972229	Illumina HiSeq 2000	4826	2015-03-30	1962	1229	Arabidopsis thaliana	2016-05-06	SRR1945546	SRS888212	4826	not applicable	not applicable	4826	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
197	SAMN03326391	Plant	SRX972230	Illumina HiSeq 2000	4840	2015-03-31	8366	6049	Arabidopsis thaliana	2016-05-06	SRR1945547	SRS888211	4840	not applicable	not applicable	4840	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
195	SAMN03326392	Plant	SRX972231	Illumina HiSeq 2000	4857	2015-03-31	8494	6503	Arabidopsis thaliana	2016-05-06	SRR1945548	SRS888210	4857	not applicable	not applicable	4857	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326393	Plant	SRX972232	Illumina HiSeq 2000	4884	2015-03-30	2493	1562	Arabidopsis thaliana	2016-05-06	SRR1945549	SRS888208	4884	not applicable	not applicable	4884	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326394	Plant	SRX972233	Illumina HiSeq 2000	4900	2015-03-30	2430	1512	Arabidopsis thaliana	2016-05-06	SRR1945550	SRS888207	4900	not applicable	not applicable	4900	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
196	SAMN03326395	Plant	SRX972234	Illumina HiSeq 2000	4939	2015-03-31	10507	8026	Arabidopsis thaliana	2016-05-06	SRR1945551	SRS888206	4939	not applicable	not applicable	4939	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326396	Plant	SRX972235	Illumina HiSeq 2000	4958	2015-03-30	3272	2054	Arabidopsis thaliana	2016-05-06	SRR1945552	SRS888205	4958	not applicable	not applicable	4958	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326397	Plant	SRX972236	Illumina HiSeq 2000	5023	2015-03-30	2282	1432	Arabidopsis thaliana	2016-05-06	SRR1945553	SRS888204	5023	not applicable	not applicable	5023	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326398	Plant	SRX972237	Illumina HiSeq 2000	5104	2015-03-30	2520	1574	Arabidopsis thaliana	2016-05-06	SRR1945554	SRS888209	5104	not applicable	not applicable	5104	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326399	Plant	SRX972238	Illumina HiSeq 2000	5151	2015-03-30	2479	1568	Arabidopsis thaliana	2016-05-06	SRR1945555	SRS888203	5151	not applicable	not applicable	5151	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326400	Plant	SRX972239	Illumina HiSeq 2000	5165	2015-03-30	2538	1588	Arabidopsis thaliana	2016-05-06	SRR1945556	SRS888202	5165	not applicable	not applicable	5165	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326401	Plant	SRX972240	Illumina HiSeq 2000	5210	2015-03-30	2957	1873	Arabidopsis thaliana	2016-05-06	SRR1945557	SRS888201	5210	not applicable	not applicable	5210	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326402	Plant	SRX972241	Illumina HiSeq 2000	5236	2015-03-30	1956	1234	Arabidopsis thaliana	2016-05-06	SRR1945558	SRS888200	5236	not applicable	not applicable	5236	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
195	SAMN03326403	Plant	SRX972242	Illumina HiSeq 2000	5249	2015-03-31	6990	4581	Arabidopsis thaliana	2016-05-06	SRR1945559	SRS888199	5249	not applicable	not applicable	5249	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326404	Plant	SRX972243	Illumina HiSeq 2000	5253	2015-03-30	3840	2663	Arabidopsis thaliana	2016-05-06	SRR1945560	SRS888197	5253	not applicable	not applicable	5253	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326405	Plant	SRX972244	Illumina HiSeq 2000	5276	2015-03-30	2506	1745	Arabidopsis thaliana	2016-05-06	SRR1945561	SRS888196	5276	not applicable	not applicable	5276	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
196	SAMN03326406	Plant	SRX972245	Illumina HiSeq 2000	5279	2015-03-31	9822	7526	Arabidopsis thaliana	2016-05-06	SRR1945562	SRS888195	5279	not applicable	not applicable	5279	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326407	Plant	SRX972246	Illumina HiSeq 2000	5349	2017-01-10	2898	2019	Arabidopsis thaliana	2016-05-06	SRR1945563	SRS888198	5349	not applicable	not applicable	5349	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326408	Plant	SRX972247	Illumina HiSeq 2000	5353	2015-03-30	7320	5071	Arabidopsis thaliana	2016-05-06	SRR1945564	SRS888193	5353	not applicable	not applicable	5353	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
196	SAMN03326409	Plant	SRX972248	Illumina HiSeq 2000	5395	2015-03-31	6278	4815	Arabidopsis thaliana	2016-05-06	SRR1945565	SRS888194	5395	not applicable	not applicable	5395	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326410	Plant	SRX972249	Illumina HiSeq 2000	5486	2015-03-30	3807	2655	Arabidopsis thaliana	2016-05-06	SRR1945566	SRS888192	5486	not applicable	not applicable	5486	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326411	Plant	SRX972250	Illumina HiSeq 2000	5577	2015-03-30	4391	3062	Arabidopsis thaliana	2016-05-06	SRR1945567	SRS888190	5577	not applicable	not applicable	5577	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326412	Plant	SRX972251	Illumina HiSeq 2000	5644	2015-03-30	4422	3079	Arabidopsis thaliana	2016-05-06	SRR1945568	SRS888191	5644	not applicable	not applicable	5644	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
195	SAMN03326413	Plant	SRX972252	Illumina HiSeq 2000	5651	2015-03-31	7090	5437	Arabidopsis thaliana	2016-05-06	SRR1945569	SRS888186	5651	not applicable	not applicable	5651	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
195	SAMN03326414	Plant	SRX972253	Illumina HiSeq 2000	5717	2015-03-31	7241	4760	Arabidopsis thaliana	2016-05-06	SRR1945570	SRS888184	5717	not applicable	not applicable	5717	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
195	SAMN03326415	Plant	SRX972254	Illumina HiSeq 2000	5718	2015-03-31	10261	7873	Arabidopsis thaliana	2016-05-06	SRR1945571	SRS888183	5718	not applicable	not applicable	5718	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326416	Plant	SRX972255	Illumina HiSeq 2000	5720	2015-03-30	3104	2160	Arabidopsis thaliana	2016-05-06	SRR1945572	SRS888189	5720	not applicable	not applicable	5720	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326417	Plant	SRX972256	Illumina HiSeq 2000	5726	2015-03-30	3462	2408	Arabidopsis thaliana	2016-05-06	SRR1945573	SRS888187	5726	not applicable	not applicable	5726	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326418	Plant	SRX972257	Illumina HiSeq 2000	5741	2015-03-30	2460	1710	Arabidopsis thaliana	2016-05-06	SRR1945574	SRS888188	5741	not applicable	not applicable	5741	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326419	Plant	SRX972258	Illumina HiSeq 2000	5748	2015-03-30	3640	2541	Arabidopsis thaliana	2016-05-06	SRR1945575	SRS888182	5748	not applicable	not applicable	5748	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326420	Plant	SRX972259	Illumina HiSeq 2000	5757	2015-03-30	3383	2358	Arabidopsis thaliana	2016-05-06	SRR1945576	SRS888179	5757	not applicable	not applicable	5757	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326421	Plant	SRX972260	Illumina HiSeq 2000	5768	2015-03-30	5014	3565	Arabidopsis thaliana	2016-05-06	SRR1945577	SRS888177	5768	not applicable	not applicable	5768	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326422	Plant	SRX972261	Illumina HiSeq 2000	5772	2015-03-30	5243	3728	Arabidopsis thaliana	2016-05-06	SRR1945578	SRS888178	5772	not applicable	not applicable	5772	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
195	SAMN03326423	Plant	SRX972262	Illumina HiSeq 2000	5776	2015-03-31	9503	7328	Arabidopsis thaliana	2016-05-06	SRR1945579	SRS888181	5776	not applicable	not applicable	5776	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326424	Plant	SRX972263	Illumina HiSeq 2000	5779	2015-03-30	4047	2883	Arabidopsis thaliana	2016-05-06	SRR1945580	SRS888180	5779	not applicable	not applicable	5779	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326425	Plant	SRX972264	Illumina HiSeq 2000	5784	2015-03-30	3815	2716	Arabidopsis thaliana	2016-05-06	SRR1945581	SRS888176	5784	not applicable	not applicable	5784	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
195	SAMN03326426	Plant	SRX972265	Illumina HiSeq 2000	5798	2015-03-31	7651	5903	Arabidopsis thaliana	2016-05-06	SRR1945582	SRS888175	5798	not applicable	not applicable	5798	United Kingdom	leaf/rosette	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326427	Plant	SRX972266	Illumina HiSeq 2000	5800	2015-03-30	4756	3393	Arabidopsis thaliana	2016-05-06	SRR1945583	SRS888174	5800	not applicable	not applicable	5800	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326428	Plant	SRX972267	Illumina HiSeq 2000	5811	2015-03-30	4583	3257	Arabidopsis thaliana	2016-05-06	SRR1945584	SRS888244	5811	not applicable	not applicable	5811	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326429	Plant	SRX972268	Illumina HiSeq 2000	5822	2015-03-30	1664	1161	Arabidopsis thaliana	2016-05-06	SRR1945585	SRS888173	5822	not applicable	not applicable	5822	United Kingdom	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
152	SAMN03326430	Plant	SRX972269	Illumina Genome Analyzer IIx	5830	2015-03-30	3652	2127	Arabidopsis thaliana	2016-05-06	SRR1945586	SRS888169	5830	not applicable	not applicable	5830	Sweden	root	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
152	SAMN03326431	Plant	SRX972270	Illumina Genome Analyzer IIx	5831	2015-03-30	4686	2232	Arabidopsis thaliana	2016-05-06	SRR1945587	SRS888170	5831	not applicable	not applicable	5831	Sweden	root	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
152	SAMN03326432	Plant	SRX972271	Illumina Genome Analyzer IIx	5832	2015-03-30	5292	3044	Arabidopsis thaliana	2016-05-06	SRR1945588	SRS888172	5832	not applicable	not applicable	5832	Sweden	root	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326433	Plant	SRX972272	Illumina Genome Analyzer IIx	5836	2015-03-30	7196	5729	Arabidopsis thaliana	2016-05-06	SRR1945589	SRS888171	5836	not applicable	not applicable	5836	Sweden	root	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
202	SAMN03326434	Plant	SRX972273	Illumina HiSeq 2000	5837	2015-03-30	2153	1491	Arabidopsis thaliana	2016-05-06	SRR1945590	SRS888168	5837	not applicable	not applicable	5837	Czech Republic	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
152	SAMN03326435	Plant	SRX972274	Illumina Genome Analyzer IIx	5856	2015-03-30	2968	1495	Arabidopsis thaliana	2016-05-06	SRR1945591	SRS888166	5856	not applicable	not applicable	5856	Sweden	root	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326436	Plant	SRX972275	Illumina HiSeq 2000	5860	2015-03-30	4862	2585	Arabidopsis thaliana	2016-05-06	SRR1945592	SRS888165	5860	not applicable	not applicable	5860	Sweden	root	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326437	Plant	SRX972276	Illumina HiSeq 2000	5865	2015-03-30	16683	10048	Arabidopsis thaliana	2016-05-06	SRR1945593	SRS888167	5865	not applicable	not applicable	5865	Sweden	root	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
152	SAMN03326438	Plant	SRX972277	Illumina Genome Analyzer IIx	5867	2015-03-30	4948	3111	Arabidopsis thaliana	2016-05-06	SRR1945594	SRS888164	5867	not applicable	not applicable	5867	Sweden	root	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
200	SAMN03326439	Plant	SRX972278	Illumina HiSeq 2000	5874	2015-03-30	3719	2659	Arabidopsis thaliana	2016-05-06	SRR1945595	SRS888161	5874	not applicable	not applicable	5874	Czech Republic	leaf	WGS	PRJNA273563	MPI-DB	public	sra	ncbi	0	PAIRED	RANDOM	GENOMIC	ILLUMINA	SRP056687
